"","item","Applications","Enrolled","Inquiries","applyPercent","enrollPercent","gpa","years"
"1",1,3,0,14,0.214285714285714,0,3.695,2007
"2",2,3,0,14,0.214285714285714,0,NA,2008
"3",3,3,0,14,0.214285714285714,0,NA,2009
"4",4,3,0,14,0.214285714285714,0,NA,2010
